#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 12:25:27,252 | INFO  | Quartz scheduler version: 2.3.2 [org.quartz.impl.StdSchedulerFactory<Catalina-utility-1>] 
2023-08-24 12:25:27,304 | INFO  | Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started. [org.quartz.core.QuartzScheduler<Catalina-utility-1>] 
2023-08-24 12:25:27,304 | INFO  | Scheduler Started [SchedulerService<Catalina-utility-1>] 
2023-08-24 12:25:27,305 | INFO  | ### ensureIndexes in chat [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,438 | INFO  | ### notifications indexes in chat [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,520 | INFO  | ### rooms indexes in chat [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,539 | INFO  | ##### room index in u [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,556 | INFO  | ##### room index in s [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,575 | INFO  | ##### room index in t [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,580 | INFO  | ##### room index in e [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,925 | INFO  | ### users indexes in chat [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,926 | INFO  | ### Indexes creation completed in chat [MongoBootstrap<Catalina-utility-1>] 
2023-08-24 12:25:27,926 | INFO  | MongoDB Indexes Up to Date [SchedulerService<Catalina-utility-1>] 
2023-08-24 12:25:27,997 | INFO  | Deployment of web application archive [/home/dev-josh/Desktop/invictus/platform-community-6.4.1/webapps/chatServer.war] has finished in [7,090] ms [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2023-08-24 12:25:28,001 | INFO  | Trying to create the portal container 'portal' [exo.kernel.container.RootContainer<main>] 
2023-08-24 12:25:28,029 | INFO  | Active profiles for Portal container 'portal': [exo_community, all, news, automatic-translation, notes, wallet, kudos, webconferencing, tomcat, documents, push-notifications, ecms, poll, digital-workplace, agenda, onlyoffice, gamification, analytics, app-center, task, perk-store, chat, jcr, layout-management] [exo.kernel.container.RootContainer<main>] 
2023-08-24 12:25:36,645 | WARN  | Couldn't process the URL for war:/conf/plf-public/homepage-deployment-configuration.xml configuration file ignored  [e.k.container.ConfigurationManagerImpl<main>] 
2023-08-24 12:25:41,359 | INFO  | Loading router configuration /home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/controller.xml [org.exoplatform.web.WebAppController<main>] 
2023-08-24 12:25:41,361 | INFO  | Loading router configuration file:/home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/controller.xml [org.exoplatform.web.WebAppController<main>] 
2023-08-24 12:25:51,729 | INFO  | Initialized codec using builder org.exoplatform.web.security.codec.JCASymmetricCodecBuilder [o.e.web.security.codec.CodecInitializer<main>] 
2023-08-24 12:25:53,117 | INFO  | LiquibaseDataInitializer created with : datasourceName=java:/comp/env/exo-jpa_portal, contexts=production [o.e.c.p.impl.LiquibaseDataInitializer<main>] 
2023-08-24 12:25:54,599 | INFO  | Activity Type key:  SPACE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,599 | INFO  | Activity Type key:  files:spaces.ADD_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,600 | INFO  | Activity Type key:  files:spaces.CREATION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,603 | INFO  | Activity Type key:  files:spaces.REMOVE_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,606 | INFO  | Activity Type key:  files:spaces.MOVE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,607 | INFO  | Activity Type key:  contents:spaces,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,607 | INFO  | Activity Type key:  files:spaces,  registration status: enabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,607 | INFO  | Activity Type key:  USER_ACTIVITIES_FOR_RELATIONSHIP,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,608 | INFO  | Activity Type key:  files:spaces.UPDATE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,608 | INFO  | Activity Type key:  files:spaces.TAG_ACTION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,608 | INFO  | Activity Type key:  USER_PROFILE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:25:54,871 | INFO  | Name of shared portal to share resources for all portals in repository is: shared [o.e.s.wcm.core.WCMConfigurationService<main>] 
2023-08-24 12:25:54,872 | INFO  | Location that resources for all live portal is stored in repository is in workspace: collaboration and with path: /sites [o.e.s.wcm.core.WCMConfigurationService<main>] 
2023-08-24 12:25:54,923 | INFO  | Using default as Searching URL [o.e.c.s.es.client.ElasticSearchingClient<main>] 
2023-08-24 12:25:55,307 | INFO  | Using default HTTP max connections for property exo.es.search.http.connections.max=100. [o.e.c.s.es.client.ElasticSearchingClient<main>] 
2023-08-24 12:25:55,517 | INFO  | # PublicationPresentationService initialization # [o.e.s.e.p.i.PublicationPresentationServiceImpl<main>] 
2023-08-24 12:25:55,524 | INFO  | # PublicationService initialization # [o.e.s.e.p.impl.PublicationServiceImpl<main>] 
2023-08-24 12:25:55,533 | INFO  | Adding Context : contextdefault [o.e.s.w.e.p.impl.PublicationManagerImpl<main>] 
2023-08-24 12:25:55,536 | INFO  | Adding Lifecyle : lifecycle1 [o.e.s.w.e.p.impl.PublicationManagerImpl<main>] 
2023-08-24 12:25:55,536 | INFO  | Adding Lifecyle : newsLifecycle [o.e.s.w.e.p.impl.PublicationManagerImpl<main>] 
2023-08-24 12:25:55,567 | INFO  | Adding DocumentMetadataPlugin [org.exoplatform.services.cms.documents.impl.ApachePOIMetadataPlugin@10b5ff4d] [o.e.s.c.d.impl.DocumentServiceImpl<main>] 
2023-08-24 12:25:55,569 | INFO  | Setting CommonEditorPlugin [org.exoplatform.services.cms.documents.impl.CommonEditorPluginImpl@23cfdfa2] [o.e.s.c.d.impl.DocumentServiceImpl<main>] 
2023-08-24 12:25:55,620 | INFO  | Use DocumentTypePlugin application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.openxmlformats-officedocument.wordprocessingml.document.form [o.e.o.OnlyofficeEditorServiceImpl<main>] 
2023-08-24 12:25:55,636 | INFO  | EntityManagerFactory [exo-pu] - Creating with datasource java:/comp/env/exo-jpa_portal. [o.e.c.p.impl.EntityManagerService<main>] 
2023-08-24 12:26:09,836 | INFO  | EntityManagerFactory [exo-pu] - Created. [o.e.c.p.impl.EntityManagerService<main>] 
2023-08-24 12:26:10,609 | INFO  | DAOHandlerJPAImpl is creating... [DAOHandlerJPAImpl<main>] 
2023-08-24 12:26:10,639 | INFO  | DAOHandlerJPAImpl is created [DAOHandlerJPAImpl<main>] 
2023-08-24 12:26:10,731 | INFO  | Activity Type key:  SPACE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,731 | INFO  | Activity Type key:  files:spaces.ADD_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,732 | INFO  | Activity Type key:  files:spaces.CREATION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,732 | INFO  | Activity Type key:  files:spaces.REMOVE_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,732 | INFO  | Activity Type key:  files:spaces.MOVE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,732 | INFO  | Activity Type key:  contents:spaces,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,733 | INFO  | Activity Type key:  files:spaces,  registration status: enabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,733 | INFO  | Activity Type key:  USER_ACTIVITIES_FOR_RELATIONSHIP,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,733 | INFO  | Activity Type key:  files:spaces.UPDATE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,733 | INFO  | Activity Type key:  files:spaces.TAG_ACTION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,733 | INFO  | Activity Type key:  USER_PROFILE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,769 | INFO  | Activity Type key:  SPACE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,769 | INFO  | Activity Type key:  files:spaces.ADD_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,769 | INFO  | Activity Type key:  files:spaces.CREATION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,769 | INFO  | Activity Type key:  files:spaces.REMOVE_PROPERTY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  files:spaces.MOVE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  contents:spaces,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  files:spaces,  registration status: enabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  USER_ACTIVITIES_FOR_RELATIONSHIP,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  files:spaces.UPDATE_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,770 | INFO  | Activity Type key:  files:spaces.TAG_ACTION_COMMENT,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,771 | INFO  | Activity Type key:  USER_PROFILE_ACTIVITY,  registration status: disabled [o.e.s.core.manager.ActivityManagerImpl<main>] 
2023-08-24 12:26:10,915 | INFO  | Loading Firebase configuration for Push Notifications from file /home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/fcm.json [o.e.push.service.fcm.FCMMessagePublisher<main>] 
2023-08-24 12:26:10,916 | WARN  | Push notifications - Firebase Cloud Messaging service account config file does not exist, meaning Push Notifications will not work. Add the file at /home/dev-josh/Desktop/invictus/platform-community-6.4.1/gatein/conf/fcm.json to make it work. [o.e.push.service.fcm.FCMMessagePublisher<main>] 
2023-08-24 12:26:10,975 | INFO  | Overidden PortalCreatorGroup by PortalACLPlugin [organization:UserACL<main>] 
2023-08-24 12:26:11,016 | INFO  | Default eXo ICE servers will be used for WebRTC calls: [stun:stun.exoplatform.org:3478]. You can configure your own set of servers and disable the default one. [o.e.w.webrtc.WebrtcProvider<main>] 
2023-08-24 12:26:11,018 | INFO  | Remote diagnostic log disabled for WebRTC connector [o.e.w.webrtc.WebrtcProvider<main>] 
2023-08-24 12:26:12,667 | INFO  | Use version "1.4.1-exo-20230509125154" for resource serving [o.g.p.c.resource.ResourceRequestHandler<main>] 
2023-08-24 12:26:16,692 | WARN  | J2KImageReader not loaded. JPEG2000 files will not be processed.
See https://pdfbox.apache.org/2.0/dependencies.html#jai-image-io
for optional dependencies.
 [org.apache.tika.parsers.PDFParser<main>] 
2023-08-24 12:26:16,811 | INFO  | Initializing command executor for max 200 threads, queue size 400 [o.e.s.cms.clouddrives.ThreadExecutor<main>] 
2023-08-24 12:26:16,842 | INFO  | Using default as Indexing URL [o.e.c.s.es.client.ElasticIndexingClient<main>] 
2023-08-24 12:26:16,844 | INFO  | Using default HTTP max connections for property exo.es.index.http.connections.max=100. [o.e.c.s.es.client.ElasticIndexingClient<main>] 
2023-08-24 12:26:16,847 | INFO  | Use ES Version 7.17 [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,853 | INFO  | An Indexing Connector has been added: event [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,856 | INFO  | An Indexing Connector has been added: wiki-page [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,859 | INFO  | An Indexing Connector has been added: profile [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,861 | INFO  | An Indexing Connector has been added: space [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,877 | INFO  | An Indexing Connector has been added: activity [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,889 | INFO  | An Indexing Connector has been added: file [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,892 | INFO  | An Indexing Connector has been added: news [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,896 | INFO  | An Indexing Connector has been added: rules [o.e.c.s.i.i.ElasticIndexingOperationProcessor<main>] 
2023-08-24 12:26:16,931 | INFO  | Failed to read default template file: war:/notification/templates/ks-wiki:spaces.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:18,180 | INFO  | Failed to read default template file: war:/notification/templates/DEFAULT_ACTIVITY.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:18,313 | INFO  | Failed to read default template file: war:/notification/templates/LINK_ACTIVITY.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:18,565 | INFO  | Failed to read default template file: war:/notification/templates/DOC_ACTIVITY.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:18,735 | INFO  | Failed to read default template file: war:/notification/templates/contents:spaces.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:18,914 | INFO  | Failed to read default template file: war:/notification/templates/files:spaces.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:19,209 | INFO  | Failed to read default template file: war:/notification/templates/sharefiles:spaces.gtmpl. An empty message will be used [o.e.c.n.template.TemplateUtils<main>] 
2023-08-24 12:26:19,599 | INFO  | Using default implementation for ThreadExecutor [org.quartz.impl.StdSchedulerFactory<main>] 
2023-08-24 12:26:19,640 | INFO  | Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl [org.quartz.core.SchedulerSignalerImpl<main>] 
2023-08-24 12:26:19,640 | INFO  | Quartz Scheduler v.2.3.2 created. [org.quartz.core.QuartzScheduler<main>] 
2023-08-24 12:26:19,641 | INFO  | RAMJobStore initialized. [org.quartz.simpl.RAMJobStore<main>] 
2023-08-24 12:26:19,641 | INFO  | Scheduler meta-data: Quartz Scheduler (v2.3.2) 'ExoScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 25 threads.
